,RAW_AF7,RAW_AF8
468,812.6203,857.0347
469,809.3303,857.0347
470,806.04034,853.7448
471,809.3303,850.4548300000001
472,819.2002,852.0998
473,812.6203,853.7448
474,809.3303,857.0347
475,820.8452,855.3898
476,815.9103,855.3898
477,812.6203,853.7448
478,829.07007,857.0347
479,817.55524,852.0998
480,815.9103,852.0998
481,819.2002,852.0998
482,824.13513,840.5849599999999
483,824.13513,850.4548300000001
484,817.55524,847.16486
485,829.07007,847.16486
486,810.9753,853.7448
487,825.78015,850.4548300000001
488,822.4902,847.16486
489,820.8452,848.8099
490,820.8452,848.8099
491,809.3303,848.8099
492,807.68536,845.5199
493,817.55524,847.16486
494,815.9103,845.5199
495,812.6203,838.94
496,815.9103,845.5199
497,807.68536,848.8099
498,817.55524,847.16486
499,817.55524,845.5199
500,824.13513,843.87494
501,827.4251,847.16486
502,819.2002,842.2299
503,824.13513,852.0998
504,814.26526,852.0998
505,819.2002,835.65
506,827.4251,840.5849599999999
507,814.26526,853.7448
508,815.9103,848.8099
509,827.4251,853.7448
510,807.68536,845.5199
511,837.295,835.65
512,817.55524,840.5849599999999
513,815.9103,843.87494
514,825.78015,850.4548300000001
515,809.3303,832.36005
516,914.6091,814.26526
517,1019.8878,829.07007
518,967.2484,838.94
519,967.2484,842.2299
520,967.2484,843.87494
521,967.2484,822.4902
522,1019.8878,807.68536
523,967.2484,801.1054
524,967.2484,819.2002
525,967.2484,814.26526
526,967.2484,810.9753
527,1125.1665,792.88055
528,1230.4453,815.9103
529,1230.4453,827.4251
530,1388.3634,809.3303
531,1493.6422,815.9103
532,1641.6904,819.2002
533,1682.815,801.1054
534,1682.815,807.68536
535,1653.2052,837.295
536,1621.9506,820.8452
537,1649.9153,814.26526
538,1666.3651,824.13513
539,1654.8502,824.13513
540,1631.8206,832.36005
541,1636.7555,824.13513
542,1651.5603,837.295
543,1651.5603,838.94
544,1638.4004,843.87494
545,1593.986,843.87494
546,1422.908,847.16486
547,1200.8357,848.8099
548,1016.59784,838.94
549,817.55524,847.16486
550,689.24677,852.0998
551,611.9327,852.0998
552,529.68365,848.8099
553,439.20975,848.8099
554,389.86035,855.3898
555,365.18564,858.67975
556,320.77117999999996,853.7448
557,319.1262,868.5496
558,286.2266,866.9046599999999
559,276.3567,860.3247
560,284.5816,870.1946
561,286.2266,861.9697
562,299.3864,865.25964
563,299.3864,865.25964
564,315.8362,863.6147
565,307.6113,864.4371699999999
566,317.4812,863.6147
567,337.22098,865.25964
568,347.09085,857.0347
569,356.96072000000004,861.9697
